rating,reviewer_id,date,review_title,review_body
,Lhohio,2025-12-26,,fraud! i didn't order and i returned it with code i was sent . they refunded them recharged me when i contested it with my card Co they lied n said i ordered 2 and only returned one. despite me providing proof i was only sent one they still wouldn't help me. can't get anyone to figure ot out. scammed me. again note that i didn't even purchase the item. it was ordered in the middle of the night n no one else was here
,Riley,2026-01-05,,It's alright it's not the best one out there but does what it needs to do I just use my Xbox for it the picture is good but when you change the picture settings the settings are extreme like the brightness gets way to bright even if you only put it up a couple notches if you change the sharpness (barely) it looks like things are outlined in sharpie but it has remote that works well and doesn't make a lot of noise the volume is very low even when it's all the way up so might need a Bluetooth speaker
,Keren,2026-01-05,,"picture is not great on it looks really pixelated even after adjusting all the settings, not very bright. Bluetooth works fine. Also doesn't seem to work with just any HDMI, only works with included HDMI for some reason, but they did include one so that was a plus."
,miranda,2026-01-01,,This a perfect item for outdoor movie nights. We are moving and I used this in the closet to entertain my daughter as we were moving furniture in and out of the house. It's super easy to use and just an overall great purchase. Can't wait for summer and fire pit season to entertain the kids
,Danny,2025-11-24,,"i loved the price and how compact it is with the ease of use. what I find in operating it is hoe limited it is where you can place it, when tirned on the heat it produces was like a blow dryer . the screen wouldn't level out the functions are easy to navigaye but the picturr quslity to me wasnt as clear as i hoped. read and double read the instructions. but i gibmve it a 3 stars, the heat it blows out was a scary safetyhazzars. but thays just my thought and experience."
,Walmart customer,2025-11-01,,"NOT 1080 as advertised. The native resolution of this unit is 720. That means the element within the projector that creates the display is 1280 x 720. It supports 1080, which means you can put 1080 video into it, but it will be scaled down. There is no internal battery. This must be plugged in with the included adapter. Actual power connector on the unit is a weird 4 pin port, with a 3 prong electrical plug. Back panel has a single full size HDMI port, and a USB-A port for connections. If a USB drive is connected, or an HDMI cable is inserted, the unit base will not be able to rotate completely, as it will hit the USB drive or cable. The underside of the base does include a 1/4"" mounting thread so it can be mounted on a tripod. Focus ring works well and it does produce a sharp image. Menus are straight forward, and clean looking. Shortest distance I was able to get it in focus was about 40"". The unit is light weight and easy to use. I bought this for Halloween projection mapping, and it works just fine. If you want to watch movies while camping, you'll need an external power source, like a solar generator. I don't believe this can be powered by USB, but I didn't test it. To turn on or off, press and hold the power button on the back end for about 3 seconds. Sound isn't bad, but not great. Internal fan is kinda loud which will drown out soft or quiet movies. NO external audio port. You can connect to Bluetooth speakers and the volume control will affect the Bluetooth level. There IS a delay in the audio. The audio is about half a second behind the video. Lip sync is noticeably off. If the connection is lost, the unit will revert back to internal speaker, after about 5-10 seconds. Extra bonus, this comes with (I think 7 different) stars and galaxy projections to shine on your ceiling, however, the frame rate is poor on these videos. Playback (of these star videos) are choppy. Video playback of external content is smooth. I took off 1 star because this is advertised as 1080, and it is not."
,Michael,2025-11-12,,"I bought this for a gift for Christmas. It looks like a very nice projector. I don't want to open it up because it is a Christmas gift. For the money it looks like a great deal. I also bought a portable screen and a sound bar. They like to have a movie night, every Saturday night. I know that the kids will love it, because of the size..... It should look like you are at the Drive -IN ......."
,Julie,2026-01-07,,Finally got the projector setup and turned on to discover the lens is dirty on the inside. Dirt spots show up in the middle of the screen with everything I try to watch making us miss the fine detail. Like watching a bad vhs tape. If that's not bad enough the projector constantly shuts off at random moments throughout the movie. Tech support recommends unplugging the projector to fix this problem. It does not correct the problem.
,Jason,2025-12-15,,Works exceptionally well for the price and more features than something you spend hundreds of dollars on or even over a thousand this thing has more features so it's good for me and I'm sure it's good for others if you need something inexpensive that's got good quality and multiple features
,Kim,2025-12-25,,My son moved into his own apartment right before Christmas. I knew he liked having a TV in his bedroom and figured he would want one in the living room as well. This was a much cheaper solution and he loved it. It projects right above his fireplace as if he had a TV mounted there and the picture is great. He was really surprised at how well they performed and is extremely happy with it.
,Lhohio,2025-12-26,,fraud! i didn't order and i returned it with code i was sent . they refunded them recharged me when i contested it with my card Co they lied n said i ordered 2 and only returned one. despite me providing proof i was only sent one they still wouldn't help me. can't get anyone to figure ot out. scammed me. again note that i didn't even purchase the item. it was ordered in the middle of the night n no one else was here
,Riley,2026-01-05,,It's alright it's not the best one out there but does what it needs to do I just use my Xbox for it the picture is good but when you change the picture settings the settings are extreme like the brightness gets way to bright even if you only put it up a couple notches if you change the sharpness (barely) it looks like things are outlined in sharpie but it has remote that works well and doesn't make a lot of noise the volume is very low even when it's all the way up so might need a Bluetooth speaker
,Keren,2026-01-05,,"picture is not great on it looks really pixelated even after adjusting all the settings, not very bright. Bluetooth works fine. Also doesn't seem to work with just any HDMI, only works with included HDMI for some reason, but they did include one so that was a plus."
,Jacob,2025-11-21,,"QC must have missed this one. There are several small objects on the interior lens with what appears to be some kind of oil or grease, leaving a nice smudge in the corner. I'm a busy guy. It's just not worth my time to return this. It's one step above E-waste since it's technically operational."
,Danny,2025-11-24,,"i loved the price and how compact it is with the ease of use. what I find in operating it is hoe limited it is where you can place it, when tirned on the heat it produces was like a blow dryer . the screen wouldn't level out the functions are easy to navigaye but the picturr quslity to me wasnt as clear as i hoped. read and double read the instructions. but i gibmve it a 3 stars, the heat it blows out was a scary safetyhazzars. but thays just my thought and experience."
,miranda,2026-01-01,,This a perfect item for outdoor movie nights. We are moving and I used this in the closet to entertain my daughter as we were moving furniture in and out of the house. It's super easy to use and just an overall great purchase. Can't wait for summer and fire pit season to entertain the kids
,John,2025-11-03,,"What an amazing little projector. The very low price had me skeptical, but figured it was worth the risk. Well, was i surprised. This unit easily rivals a much more costly projector that I have. Setup was super easy, the picture is surprisingly very good, there is absolutely no lag time"
,Jaime,2025-11-25,,"The projector is compact and easy to set up, but the quality of the picture is not good. The room needs to be pitch black and the brightness level is very poor. I don't think I'll be able to use if outdoors unless it's very dark. This projector may be a good fit for holiday decor use to project images or holiday images off windows, but for movie use.. not great. Might be better off paying a bit more for a better quality projector."
,andrea,2025-11-01,,"I disliked the remote it is really cheaply made, it doesn't work properly, now i have to buy a replacement. If i still had the box i would've returned it and asked for a new one. keep in mind its just the remote the projector is awesome i hooked my my onn box fire stick and roku and all work flawless, the mirroring from your phone is pretty cool but don't recommend"
,Michael,2025-11-27,,"The light is VERY dim. You have to be almost in a completely black room to get a good picture quality. The image is a far cry from HD. Very blurry and pixelated. The setup and usage is super easy, so that's the up-side to it. I only paid $49 since it was on sale, so for the price, I guess you get what you pay for. I would not recommend it. In hindsight, I might have been better off in the $100-$200 range to get a higher-quality projector."
,Andrew,2025-11-18,,"The only good thing about this projector is it's easy to set up with plug and play, that being said, I would not recommend this to be anyone's main viewing device in their house hold. It is made of Flimsy plastic and weighs less than a can of soda. The power cable is 3 feet long and you have to really do some work to plug it into the back of the device because of the limited room the rotating stand has. The operating system that the device runs on looks really sketchy, like it says it has the google play store, but I would rather use my firestick than risk getting my account hacked from logging into this device. I managed to buy this on sale for $40 and it's honestly not even worth that much, but if you want something that's portable and mabe you want to use as a fun gimmick for a kids room, then that would be better, but I don't see this lasting a year."
,Heidi,2026-02-05,,It's very hard to get it where you want it. The head does not move smoothly. It is super loud!!! The remote is very tedious to type in username and passwords. Its def not user friendly. The picture quality is very good. its hard to hear over the noise emitting from the unit. BUT I only bought it to make my wall a window from a medieval castle and it works perfectly for that!!! i also haven't figured out how its portable/rechargeable. i had it plugged in all night and it would not stay on once unplugged. maybe it's just me? hopefully I'll figure it out eventually.
,Katherine,2025-12-22,,"I have to admit I wasn't expecting this to work as well as it does, but I'm impressed. Definitely got my money's worth. Bluetooth connection is quick, it connects to WiFi easily, and the auto adjusting works well. Just make sure the room you're using it in is good and dark, and it's pretty much plug and play, easy enough for me to set up."
,Jacob,2025-11-21,,"QC must have missed this one. There are several small objects on the interior lens with what appears to be some kind of oil or grease, leaving a nice smudge in the corner. I'm a busy guy. It's just not worth my time to return this. It's one step above E-waste since it's technically operational."
,Danny,2025-11-24,,"i loved the price and how compact it is with the ease of use. what I find in operating it is hoe limited it is where you can place it, when tirned on the heat it produces was like a blow dryer . the screen wouldn't level out the functions are easy to navigaye but the picturr quslity to me wasnt as clear as i hoped. read and double read the instructions. but i gibmve it a 3 stars, the heat it blows out was a scary safetyhazzars. but thays just my thought and experience."
,miranda,2026-01-01,,This a perfect item for outdoor movie nights. We are moving and I used this in the closet to entertain my daughter as we were moving furniture in and out of the house. It's super easy to use and just an overall great purchase. Can't wait for summer and fire pit season to entertain the kids
,John,2025-11-03,,"What an amazing little projector. The very low price had me skeptical, but figured it was worth the risk. Well, was i surprised. This unit easily rivals a much more costly projector that I have. Setup was super easy, the picture is surprisingly very good, there is absolutely no lag time"
,Jaime,2025-11-25,,"The projector is compact and easy to set up, but the quality of the picture is not good. The room needs to be pitch black and the brightness level is very poor. I don't think I'll be able to use if outdoors unless it's very dark. This projector may be a good fit for holiday decor use to project images or holiday images off windows, but for movie use.. not great. Might be better off paying a bit more for a better quality projector."
,andrea,2025-11-01,,"I disliked the remote it is really cheaply made, it doesn't work properly, now i have to buy a replacement. If i still had the box i would've returned it and asked for a new one. keep in mind its just the remote the projector is awesome i hooked my my onn box fire stick and roku and all work flawless, the mirroring from your phone is pretty cool but don't recommend"
,Michael,2025-11-27,,"The light is VERY dim. You have to be almost in a completely black room to get a good picture quality. The image is a far cry from HD. Very blurry and pixelated. The setup and usage is super easy, so that's the up-side to it. I only paid $49 since it was on sale, so for the price, I guess you get what you pay for. I would not recommend it. In hindsight, I might have been better off in the $100-$200 range to get a higher-quality projector."
,Andrew,2025-11-18,,"The only good thing about this projector is it's easy to set up with plug and play, that being said, I would not recommend this to be anyone's main viewing device in their house hold. It is made of Flimsy plastic and weighs less than a can of soda. The power cable is 3 feet long and you have to really do some work to plug it into the back of the device because of the limited room the rotating stand has. The operating system that the device runs on looks really sketchy, like it says it has the google play store, but I would rather use my firestick than risk getting my account hacked from logging into this device. I managed to buy this on sale for $40 and it's honestly not even worth that much, but if you want something that's portable and mabe you want to use as a fun gimmick for a kids room, then that would be better, but I don't see this lasting a year."
,Heidi,2026-02-05,,It's very hard to get it where you want it. The head does not move smoothly. It is super loud!!! The remote is very tedious to type in username and passwords. Its def not user friendly. The picture quality is very good. its hard to hear over the noise emitting from the unit. BUT I only bought it to make my wall a window from a medieval castle and it works perfectly for that!!! i also haven't figured out how its portable/rechargeable. i had it plugged in all night and it would not stay on once unplugged. maybe it's just me? hopefully I'll figure it out eventually.
,Katherine,2025-12-22,,"I have to admit I wasn't expecting this to work as well as it does, but I'm impressed. Definitely got my money's worth. Bluetooth connection is quick, it connects to WiFi easily, and the auto adjusting works well. Just make sure the room you're using it in is good and dark, and it's pretty much plug and play, easy enough for me to set up."
,Kim,2025-12-25,,My son moved into his own apartment right before Christmas. I knew he liked having a TV in his bedroom and figured he would want one in the living room as well. This was a much cheaper solution and he loved it. It projects right above his fireplace as if he had a TV mounted there and the picture is great. He was really surprised at how well they performed and is extremely happy with it.
,Bryan,2025-11-20,,"This is a handy little projector. The features work well. Just be aware that it produces very low lumen, so it requires a very dark viewing environment. I had no trouble connecting to the device with my phone and streaming video. It's a pretty good buy as long as you're aware it is not a bright projector."
,Mark,2025-12-01,,"Great projector for the price. Small size; big picture. Includes apps (YouTube, Netflix, etc.). Streaming video from a smart device wirelessly to the project works well. Easily connects to Bluetooth speakers for premium sound. Would be nice if adding more apps was a feature."
,Day,2025-09-29,,The picture is great quality as advertised but for some reason the Bluetooth won't connect to my phone or any other speakers for better surround sound. The built in speaker works but isn't very loud at all. It connects to WiFi and hotspots with no problem but I wouldn't stream over the recommended view time of 2 hours without 20 min rest due to overheating. And it will overheat. Overall not bad for the price and crazy mark down.
,Chad,2025-10-01,,"Absolutely loved this projector at first, now it's been a few months since we purchased and it completely stopped working. None of the apps load or if they do no shows/movies will load. They say they need updated then say the newest version doesn't work on this model."
,KBeau,2025-10-09,,"My grands love it! They project their show on the wall and on the ceiling. They travel with it and use it in a hotel, while visiting family, or in an RV. For the price, I would say it's 5 stars and for as little as it costs, no worries if something happens to it, as they use it all the time. Such a fun way to get them to chill and relax."
,Greg,2025-09-15,,"Just not very good overall , picture is not bright enough and has no brightness adjustment . Picture is ok not great but the worst part of this projector is its sound is absolutely horrible unless you have a Bluetooth speaker to connect with . I'm returning this one and will upgrade"
,Adriana,2024-10-21,,I loved it! Picture is clear%26 the sound is good as well. Not a big fan of the remote but it manages.
,Lynn,2024-06-08,,"It's really useful having access to ios that other projectors don't offer and it's sleek, quiet and easy to setup."
,Hansel,2024-05-12,,"Ability to cast the screen from any angle. I'd like to be able to adjust the volume output of the device, but there's no problem with that."
,Kim,2025-12-25,,My son moved into his own apartment right before Christmas. I knew he liked having a TV in his bedroom and figured he would want one in the living room as well. This was a much cheaper solution and he loved it. It projects right above his fireplace as if he had a TV mounted there and the picture is great. He was really surprised at how well they performed and is extremely happy with it.
,Bryan,2025-11-20,,"This is a handy little projector. The features work well. Just be aware that it produces very low lumen, so it requires a very dark viewing environment. I had no trouble connecting to the device with my phone and streaming video. It's a pretty good buy as long as you're aware it is not a bright projector."
,Mark,2025-12-01,,"Great projector for the price. Small size; big picture. Includes apps (YouTube, Netflix, etc.). Streaming video from a smart device wirelessly to the project works well. Easily connects to Bluetooth speakers for premium sound. Would be nice if adding more apps was a feature."
,Day,2025-09-29,,The picture is great quality as advertised but for some reason the Bluetooth won't connect to my phone or any other speakers for better surround sound. The built in speaker works but isn't very loud at all. It connects to WiFi and hotspots with no problem but I wouldn't stream over the recommended view time of 2 hours without 20 min rest due to overheating. And it will overheat. Overall not bad for the price and crazy mark down.
,Chad,2025-10-01,,"Absolutely loved this projector at first, now it's been a few months since we purchased and it completely stopped working. None of the apps load or if they do no shows/movies will load. They say they need updated then say the newest version doesn't work on this model."
,KBeau,2025-10-09,,"My grands love it! They project their show on the wall and on the ceiling. They travel with it and use it in a hotel, while visiting family, or in an RV. For the price, I would say it's 5 stars and for as little as it costs, no worries if something happens to it, as they use it all the time. Such a fun way to get them to chill and relax."
,Greg,2025-09-15,,"Just not very good overall , picture is not bright enough and has no brightness adjustment . Picture is ok not great but the worst part of this projector is its sound is absolutely horrible unless you have a Bluetooth speaker to connect with . I'm returning this one and will upgrade"
,Adriana,2024-10-21,,I loved it! Picture is clear%26 the sound is good as well. Not a big fan of the remote but it manages.
,Lynn,2024-06-08,,"It's really useful having access to ios that other projectors don't offer and it's sleek, quiet and easy to setup."
,Hansel,2024-05-12,,"Ability to cast the screen from any angle. I'd like to be able to adjust the volume output of the device, but there's no problem with that."
