rating,reviewer_id,date,review_title,review_body
4.0,anonymous,2025-08-03,"Good, but could be better","The image quality is really good, the system includes some apps pre installed, and you can use Play Store to download some others. The reason I'm not giving a higher review is because of the sound quality: the integrated speaker is bad, and the audio output level is really low, even connected with an AUX or using Bluetooth. Otherwise, nice deal!"
5.0,Jacqueline,2025-08-08,AMAZING,"I absolutely love this projector. It looks like I'm watching an actual TV. That's how good the quality is. I am a TV fanatic and if I say that this looks like TV quality, baby, you can best believe that it is so excited when my grandkids came over and was watching a movie on the entire wall. You really did y'all big one with this one."
2.0,Justaquickone,2025-09-02,Can't watch AppleTV with it,"It doesn't have Apple TV in the App Store, so you can't watch any of your Apple TV movies, even with screen mirroring or HDMI because Apple Hard codes their Apple TV that you cannot stream them through a cord or with mirroring. So I was able to mirror the screen of my laptop and my phone right up until the movie started playing and then it just shows black. Also, this screen definitely looks like it's 720 P resolution or lower. Power cord is 3 feet long and so it's very difficult to situate correctly in the room. It doesn't use a normal USB charger, but an odd three prong charger that doesn't fit any other appliance in my house. And the instructions say that you can charge it, but this is not a chargeable model."
5.0,KIMBERLY,2025-07-26,Very Good picture quality,"The picture quality is as advertised, very good. The remote is hard to use in the dark because you cannot see the buttons so I attribute this to operator knowledge - as soon as we know where the buttons are we should be good to go without fumbling around. Compared to our larger projector this little system is hands down much better quality - to I mention the picture quality is 'VERY GOOD!"" We have a little texture on our walls and ceiling; picture was still really good. Looking forward to taking this camping with the grandchildren."
3.0,anonymous,2025-08-28,No Remote!,"I was initially impressed when the projector arrived on time. Once plugged in, the image quality was outstanding. However, the projector was shipped without a remote, making the setup impossible. So, this was incredibly disappointing, especially given an otherwise excellent product."
1.0,Nathan,2024-11-03,"Horrible product, not even 240p",It is blurry and unable to adjust any settings. Terrible product
1.0,Logan,2025-09-15,busted after not even two weeks,i can no longer connect to wifi and the bluetooth function won't allow me to mirror my phone or anything else to it. now i'm just sitting here with a hunk of garbage worth maybe $30 at MOST (if it worked)
5.0,Paulina,2025-09-20,awesome little projector,"this has been a really good purchase for movie nights with the kids..simple to use, plug and play... project it unto the ceiling, grab some pillows, blankets and snuggle down and watch. love this purchase!!"
2.0,Robert,2025-10-14,Nice price does not equal feasible.,"The device was extremely hot after 2 hours, so I could not use it for long-term viewing. Even with a fan placed on it for displaying, it was still extremely hot, and I feared it a fire hazard, if left on and/or unmonitored."
5.0,Sathiyachalam,2025-07-13,Great little projector – perfect for kids!,"I bought this mini projector for my kids' bedroom and I'm really impressed. The picture quality is sharp and colorful, especially in a dim room. It's small, quiet, and super easy to set up—just plug it in and it's ready to go. The built-in speaker is good enough for their room, but we sometimes connect a Bluetooth speaker for louder sound. My kids love watching cartoons and movies on the wall—it feels like a mini theater! For the price, it's a great value. It works better than I expected and has made bedtime more fun. Highly recommend if you're looking for an affordable and fun projector for kids."
1.0,John,2025-04-01,,Worked great for a week. Picture quality looked more like 720p. Not a big problem for me. But the HDMI stopped connecting. Then using the Netflix app built in worked great the first time. I was able to watch an entire movie. Now it shuts completely off after 15-20 Minutes.
1.0,Sandra,2025-06-09,Does not connect to cell,"DO NOT BUY UNLESS YOU PLAN TO USE A FIRE STICK %26 A BLUETOOTH SPEAKER! My google Pixel cell phone can not cast anything to this projector! I followed the instructions and tried many different ways through bluetooth or through wifi through different apps but I can not connect at all using my phone. I got the the projector to connect to my wifi just fine so I tried loging into my youtube account on the youtube app that comes with the projector. I can watch regular youtube videos that way but I can not open any movie that I have rented or purchased on youtube(google). Luckily I have a spare firestick that I plugged into the projector that allows me to watch my movies on youtube or through any of my streaming services. Thankfully the projector does connect to my bluetooth speaker. The projector speaker is pretty quiet and the sound quality is really horrible. The quality of the picture is decent, but not amazing, as expected for the price. I did not try connecting through HDMI to my laptop but that may work as well."
1.0,anonymous,2025-05-26,,"Main reason for purchase was to be able to use with my iPhone. Instructions state you can Mirror your iPhone screen but this does not work. i was able to eventually download Prime to watch some movies, but this has been an extreme let down. The only feature I bought it for does not work and you cannot contact the company."
5.0,Clyde,2025-04-20,Amazing little projector!,"I got this on sale to watch occasionally with the kids. It won't replace my main projector, but I am amazed at how good it looks, especially considering the price! Very clear! It's even visible with ambient light. For a projector of this size %26 price, you can't go wrong!"
2.0,ISSS,2026-02-13,,very hard to use and connect your apps. the screen keeps default to use certain selection and its annoying.
5.0,Felicia,2025-11-30,,It has a very good picture for the price the only thing I recommend is pairing with a speaker or sound bar for the full effect.
1.0,Buford,2025-12-02,,"Do not buy this it's hard to adjust, there's no 4k it looks worse then my phone and all of this just for it to glitch"
5.0,Kirstan,2025-12-04,,Great projector for the price. picture is not very bright as to be expected. not a complaint just a fact. love it!
4.0,Nate,2025-12-01,1080 projector for your ceiling in your bedroom,I like it very much. I'm gonna order two more good idea to watch movies on your ceiling while you're sleeping.
4.0,Brian,2026-01-04,,Great buy! Only downside is the dust that can build up on the internal lens which there is no possible access to. Well worth the purchase.
5.0,Teresa,2025-11-26,,"Very good quality, very excited to use this as a Christmas gift for the white Santa gift exchange game."
5.0,Itzel,2025-11-25,,"Great quality. Only downfall yet, it im not able to screen mirror from my iphone, still have not figured out how to do that! :)"
4.0,Quinn,2025-11-21,Projector 4k,Had no issues until the past few weeks the keystone and internet wasn't working completely up to par!
1.0,Joshua,2025-11-21,,"The projector itself feels cheap, the quality of the display is incredibly dim, its loud ams heats up fast, and the power cord has a horrible design."
1.0,Dongjae,2026-01-25,Battery broken item arrived,"Battery is broken. It doesn't get charged, and it doesn't work without charger plugged in. Once charger is unplugged, it turns off immediately."
1.0,Lisandro,2026-01-29,Buy at your own risk,Super pixeled images. Looks horrible very bad quality. Super expensive for the type of projector that it is.
3.0,jose,2025-11-12,,"if you want to use it fro games just know that it has imput delay, looks about 720p and from a far the image gets blurry"
4.0,Frugalme,2025-11-13,Great for the price,I love it. I just wish the volume was higher. We are just projecting it on a wall and it is amazing.
5.0,zachary,2026-01-01,,I love it. We use this in the master bedroom but would put it in our basement if we move the furniture around.
3.0,Nick,2026-01-03,,The picture quality is about what you'd expect for a projector. The fan is quite loud though and I haven't been able to get airplay to work.
5.0,jpcoors,2026-01-22,,It works good it's a little bit loud with the fan but you got a bright light and a little container but it's not too bad
5.0,Art,2025-12-20,great product,"Love the picture, the sound is small whis is to be expected and why you can also hook it up to a speaker through Bluetooth."
5.0,Walmart customer,2025-12-19,,it's good for the price I paid $40 dollars. works best if you just screen mirror. running apps on the product it self is super laggy.
1.0,Brant,2025-12-23,It's cool if it worked,This projector does not come with a remote or manual and it's unbranded there's no buttons on the projector to navigate through the screens or apps
5.0,Tari,2025-12-24,,This is a really neat projector. It connects to WiFi and can download apps like Netflix and Disney plus. It's an incredible value for the cost.
5.0,J,2025-12-11,,display and size is good. Have to download apps to use Bluetooth which is a pain to old feller like me.
1.0,Amanda,2025-12-08,My son almost got cut? This is NOT OK,"This was a GIFT for my 14 year old son, when he opened it it was already opened also it had a home made blade in it ?!"
1.0,Jodi,2025-12-06,False advertising,This item is not at all what it was advertised to be. It only projects pictures of the galaxy. It does not project movies or any other videos.
1.0,Brandy,2025-11-24,Don't waste the money,"Was way over sold, not independent to join WiFi by its self, remote doesn't work and ran hot in less than 15minutes."
